station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,state_abbr
AAT,2024-04-08T13:38:00Z,19,16,87.87,0,0,0,30.19,NA,10,NA,SCT,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,KAAT 081338Z AUTO 00000KT 10SM SCT004 M07/M09 A3019 RMK AO2 T10721089 TSNO,NA,CA
AAT,2024-04-08T13:55:00Z,20,17,87.92,0,0,0,30.19,1024.1,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,KAAT 081355Z AUTO 00000KT 10SM CLR M07/M08 A3019 RMK AO2 SLP241 T10671083 TSNO,NA,CA
AAT,2024-04-08T14:55:00Z,28,24,84.72,0,0,0,30.21,1024.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,KAAT 081455Z AUTO 00000KT 10SM CLR M02/M04 A3021 RMK AO2 SLP242 T10221044 53010 TSNO,NA,CA
AAT,2024-04-08T15:55:00Z,34,28,78.43,0,0,0,30.21,1023.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,KAAT 081555Z AUTO 00000KT 10SM CLR 01/M02 A3021 RMK AO2 SLP239 T00111022,NA,CA
AAT,2024-04-08T16:55:00Z,38,29,69.74,170,3,0,30.21,1024.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,KAAT 081655Z AUTO 17003KT 10SM CLR 03/M02 A3021 RMK AO2 SLP242 T00331017,NA,CA
AAT,2024-04-08T17:55:00Z,44,28,53.07,0,0,0,30.21,1023.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,KAAT 081755Z AUTO 00000KT 10SM CLR 07/M02 A3021 RMK AO2 SLP237 T00671022 10067 21072 50000,NA,CA
AAT,2024-04-08T18:55:00Z,46,26,45.29,NA,3,0,30.2,1023.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.69,KAAT 081855Z AUTO VRB03KT 10SM CLR 08/M03 A3020 RMK AO2 SLP235 T00781033,NA,CA
AAT,2024-04-08T19:55:00Z,49,20,31.44,NA,3,0,30.19,1022.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.12,KAAT 081955Z AUTO VRB03KT 10SM CLR 09/M07 A3019 RMK AO2 SLP229 T00941067,NA,CA
AAT,2024-04-08T20:55:00Z,52,24,33.3,NA,NA,0,30.19,1022.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,KAAT 082055Z AUTO 10SM CLR 11/M04 A3019 RMK AO2 SLP228 T01111044 56006,NA,CA
AAT,2024-04-08T21:55:00Z,53,25,33.46,NA,5,0,30.18,1022.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,KAAT 082155Z AUTO VRB05KT 10SM CLR 12/M04 A3018 RMK AO2 SLP225 T01171039,NA,CA
AAT,2024-04-08T22:55:00Z,55,26,32.42,NA,5,0,30.17,1022,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,KAAT 082255Z AUTO VRB05KT 10SM CLR 13/M03 A3017 RMK AO2 SLP220 T01281033,NA,CA
AAT,2024-04-08T23:55:00Z,56,26,31.27,NA,6,0,30.16,1021.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,KAAT 082355Z AUTO VRB06KT 10SM CLR 13/M03 A3016 RMK AO2 SLP218 T01331033 10133 20061 56007,NA,CA
AFF,2024-04-04T00:55:00Z,58.5,17.6,20.04,80,5,0,30.04,1013.8,10,NA,BKN,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5,KAFF 040055Z AUTO 08005KT 10SM BKN100 15/M08 A3004 RMK AO2 SLP138 T01471080,NA,CO
AFF,2024-04-04T01:55:00Z,48.4,21.4,34.12,360,4,0,30.05,1015.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.57,KAFF 040155Z AUTO 36004KT 10SM CLR 09/M06 A3005 RMK AO2 SLP153 T00911059,NA,CO
AFF,2024-04-04T02:55:00Z,42.4,22.6,45.08,350,10,0,30.06,1014.5,10,NA,FEW,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.01,KAFF 040255Z AUTO 35010KT 10SM FEW100 06/M05 A3006 RMK AO2 SLP145 T00581052,NA,CO
AFF,2024-04-04T03:55:00Z,40,22,48.22,350,7,0,30.07,1014.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.53,KAFF 040355Z AUTO 35007KT 10SM CLR 05/M06 A3007 RMK AO2 SLP148 T00451056,NA,CO
AFF,2024-04-04T04:55:00Z,38,23,54.39,360,10,0,30.07,1014.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.49,KAFF 040455Z AUTO 36010KT 10SM CLR 03/M05 A3007 RMK AO2 SLP148 T00331051,NA,CO
AFF,2024-04-04T05:55:00Z,35,22,58.7,360,9,0,30.05,1014.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.24,KAFF 040555Z AUTO 36009KT 10SM CLR 02/M05 A3005 RMK AO2 SLP147 T00171055 10162 20014 58001,NA,CO
AFF,2024-04-04T06:55:00Z,34.7,22.6,60.93,360,11,0,30.04,1013.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.88,KAFF 040655Z AUTO 36011KT 10SM CLR 02/M05 A3004 RMK AO2 SLP138 T00151052 401831020,NA,CO
AFF,2024-04-04T07:55:00Z,31,21.7,68.06,350,10,0,30.04,1013.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.71,KAFF 040755Z AUTO 35010KT 10SM CLR M00/M06 A3004 RMK AO2 SLP138 T10051057,NA,CO
AFF,2024-04-04T08:55:00Z,32.4,22,65.14,360,10,0,30.03,1014,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.47,KAFF 040855Z AUTO 36010KT 10SM CLR 00/M06 A3003 RMK AO2 SLP140 T00021056 57006,NA,CO
AFF,2024-04-04T09:55:00Z,31,21.6,67.77,10,10,0,30.03,1014,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.71,KAFF 040955Z AUTO 01010KT 10SM CLR M01/M06 A3003 RMK AO2 SLP140 T10061058,NA,CO
AFF,2024-04-04T10:55:00Z,31,21.4,67.2,360,11,0,30.03,1013.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2,KAFF 041055Z AUTO 36011KT 10SM CLR M00/M06 A3003 RMK AO2 SLP134 T10051059,NA,CO
AFF,2024-04-04T11:55:00Z,30,21.2,69.39,360,11,0,30.02,1013.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.94,KAFF 041155Z AUTO 36011KT 10SM CLR M01/M06 A3002 RMK AO2 SLP137 T10121060 10017 21017 57003,NA,CO
AFF,2024-04-04T12:55:00Z,30,21,68.81,10,12,0,30.02,1014.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.46,KAFF 041255Z AUTO 01012KT 10SM CLR M01/M06 A3002 RMK AO2 SLP143 T10111061,NA,CO
AFF,2024-04-04T13:55:00Z,37.2,24.3,59.26,360,7,0,30.03,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.12,KAFF 041355Z AUTO 36007KT 10SM CLR 03/M04 A3003 RMK AO2 SLPNO T00291043,NA,CO
AFF,2024-04-04T14:55:00Z,50.5,24.6,36.09,330,5,0,30.03,1014,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,KAFF 041455Z AUTO 33005KT 10SM CLR 10/M04 A3003 RMK AO2 SLP140 T01031041 52002,NA,CO
AFF,2024-04-04T15:55:00Z,59,18,20.02,140,7,0,30.02,1012.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,KAFF 041555Z AUTO 14007KT 10SM CLR 15/M08 A3002 RMK AO2 SLP124 T01511077,NA,CO
AFF,2024-04-04T16:55:00Z,62,15,15.8,150,5,0,30.01,1012.1,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,KAFF 041655Z AUTO 15005KT 10SM CLR 17/M09 A3001 RMK AO2 SLP121 T01661094,NA,CO
AFF,2024-04-04T17:55:00Z,64,14,14.1,130,9,0,30,1011.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,KAFF 041755Z AUTO 13009KT 10SM CLR 18/M10 A3000 RMK AO2 SLP117 T01781101 10178 21017 57009,NA,CO
AFF,2024-04-04T18:55:00Z,65.3,13,12.89,180,10,0,29.96,1010.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3,KAFF 041855Z AUTO 18010KT 10SM CLR 19/M10 A2996 RMK AO2 SLP103 T01851105,NA,CO
AFF,2024-04-04T19:45:00Z,68,17.6,14.35,180,10,0,29.94,1009.6,10,17,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,KAFF 041945Z AUTO 18010G17KT 10SM CLR 20/M08 A2994 RMK AO2 WSHFT 39 SLP096,NA,CO
AFF,2024-04-04T20:55:00Z,71.4,9.7,9.03,140,19,0,29.9,1007.6,10,22,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4,KAFF 042055Z AUTO 14019G22KT 10SM CLR 22/M12 A2990 RMK AO2 SLP076 T02191124 57025,NA,CO
AFF,2024-04-04T21:55:00Z,70.3,11,9.93,140,20,0,29.88,1007.5,10,25,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,130,2024-04-04 21:43,70.3,KAFF 042155Z AUTO 14020G25KT 10SM CLR 21/M12 A2988 RMK AO2 PK WND 13030/43 SLP075 T02131116,NA,CO
AFF,2024-04-04T22:55:00Z,70.5,11.3,10,150,19,0,29.87,1007.1,10,25,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.5,KAFF 042255Z AUTO 15019G25KT 10SM CLR 21/M11 A2987 RMK AO2 SLP071 T02141115,NA,CO
AFF,2024-04-04T23:55:00Z,68,11.3,10.89,170,15,0,29.87,1007.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,KAFF 042355Z AUTO 17015KT 10SM CLR 20/M11 A2987 RMK AO2 SLP078 T01991115 10219 20178 56009,NA,CO
AFF,2024-04-05T00:55:00Z,65,13,13.03,150,13,0,29.87,1007.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,KAFF 050055Z AUTO 15013KT 10SM CLR 18/M11 A2987 RMK AO2 SLP078 T01831106,NA,CO
AFF,2024-04-05T01:55:00Z,60,15,16.96,140,7,0,29.88,1007.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,KAFF 050155Z AUTO 14007KT 10SM CLR 16/M09 A2988 RMK AO2 SLP075 T01561094,NA,CO
AFF,2024-04-05T02:55:00Z,55.6,15,19.87,160,4,0,29.91,1007.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6,KAFF 050255Z AUTO 16004KT 10SM CLR 13/M09 A2991 RMK AO2 SLP074 T01311094 53012,NA,CO
AFF,2024-04-05T03:55:00Z,53.2,16.3,22.95,170,5,0,29.92,1006.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2,KAFF 050355Z AUTO 17005KT 10SM CLR 12/M09 A2992 RMK AO2 SLP066 T01181087,NA,CO
AFF,2024-04-05T04:55:00Z,52,20.7,28.98,0,0,0,29.91,1006.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,KAFF 050455Z AUTO 00000KT 10SM CLR 11/M06 A2991 RMK AO2 SLP063 T01111063,NA,CO
AFF,2024-04-05T05:55:00Z,48,22,35.53,0,0,0,29.9,1006.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,KAFF 050555Z AUTO 00000KT 10SM CLR 09/M05 A2990 RMK AO2 SLP065 T00881055 10198 20079 58002,NA,CO
AFF,2024-04-05T06:55:00Z,41.4,25,51.8,360,3,0,29.89,1006.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.43,KAFF 050655Z AUTO 36003KT 10SM CLR 05/M04 A2989 RMK AO2 SLP067 T00521039 402191017,NA,CO
AFF,2024-04-05T07:55:00Z,37.4,24.4,59.05,340,7,0,29.87,1006.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.36,KAFF 050755Z AUTO 34007KT 10SM CLR 03/M04 A2987 RMK AO2 SLP066 T00301042,NA,CO
AFF,2024-04-05T08:55:00Z,36.5,24,60.16,350,7,0,29.85,1005.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.26,KAFF 050855Z AUTO 35007KT 10SM CLR 03/M04 A2985 RMK AO2 SLP053 T00251045 57015,NA,CO
AFF,2024-04-05T09:55:00Z,36.7,26.4,65.96,10,6,0,29.84,1004.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.19,KAFF 050955Z AUTO 01006KT 10SM CLR 03/M03 A2984 RMK AO2 SLP049 T00261031,NA,CO
AFF,2024-04-05T10:55:00Z,36.7,26,64.87,340,7,0,29.85,1005.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.51,KAFF 051055Z AUTO 34007KT 10SM CLR 03/M03 A2985 RMK AO2 SLP053 T00261033,NA,CO
AFF,2024-04-05T11:55:00Z,36.3,26.4,67.01,360,6,0,29.85,1005.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.71,KAFF 051155Z AUTO 36006KT 10SM CLR 02/M03 A2985 RMK AO2 SLP059 T00241031 10095 20018 53000,NA,CO
AFF,2024-04-05T12:55:00Z,39.2,27,61.29,340,9,0,29.86,1006.2,10,NA,BKN,NA,NA,NA,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.47,KAFF 051255Z 34009KT 10SM BKN240 04/M03 A2986 RMK AO2A SLP062 T00401028,NA,CO
AFF,2024-04-05T13:55:00Z,42.8,26.4,52.02,30,9,0,29.86,1006.2,10,NA,BKN,NA,NA,NA,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.94,KAFF 051355Z COR AUTO 03009KT 10SM BKN240 06/M03 A2986 RMK AO2A SLP062 T00601031 COR 1402,NA,CO
AFF,2024-04-05T14:55:00Z,49.6,26.2,39.89,310,3,0,29.85,1005.3,10,NA,FEW,BKN,NA,NA,14000,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.81,KAFF 051455Z 31003KT 10SM FEW140 BKN240 10/M03 A2985 RMK AO2A SLP053 T00981032 58001,NA,CO
AFF,2024-04-05T15:55:00Z,58.3,21.6,23.94,170,8,0,29.83,1003.4,10,NA,FEW,BKN,NA,NA,14000,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,KAFF 051555Z 17008KT 10SM FEW140 BKN240 15/M06 A2983 RMK AO2A SLP034 T01461058,NA,CO
AFF,2024-04-05T16:55:00Z,61.3,16,16.92,170,11,0,29.83,1004,10,NA,FEW,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,KAFF 051655Z AUTO 17011KT 10SM FEW200 16/M09 A2983 RMK AO2 SLP040 T01631088,NA,CO
AFF,2024-04-05T17:55:00Z,63.7,13.6,14,160,20,0,29.8,1002.4,10,NA,FEW,FEW,BKN,NA,6000,18000,22000,NA,NA,NA,NA,NA,NA,NA,NA,63.7,KAFF 051755Z 16020KT 10SM FEW060 FEW180 BKN220 18/M10 A2980 RMK AO2A SLP024 T01761102 10184 20017 57014,NA,CO
AFF,2024-04-05T18:55:00Z,64,13.6,13.85,140,16,0,29.77,1002.5,10,NA,FEW,FEW,BKN,NA,6000,16000,22000,NA,NA,NA,NA,NA,NA,NA,NA,64,KAFF 051855Z 14016KT 10SM FEW060 FEW160 BKN220 18/M10 A2977 RMK AO2A SLP025 T01771102,NA,CO
AFF,2024-04-05T19:17:00Z,64.4,8.6,10.94,180,17,0,29.76,1002.7,10,23,FEW,FEW,NA,NA,15000,19000,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,KAFF 051917Z AUTO 18017G23KT 10SM FEW150 FEW190 18/M13 A2976 RMK AO2 WSHFT 06 SLP027,NA,CO
AFF,2024-04-05T19:55:00Z,69,5,7.92,190,21,0,29.74,1001.4,10,25,FEW,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,29,190,2024-04-05 19:53,69,KAFF 051955Z AUTO 19021G25KT 10SM FEW200 21/M15 A2974 RMK AO2 PK WND 19029/53 SLP014 T02051149,NA,CO
AFF,2024-04-05T20:55:00Z,69.4,5.5,8,150,17,0,29.7,1000,10,26,FEW,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,30,190,2024-04-05 20:38,69.4,KAFF 052055Z AUTO 15017G26KT 10SM FEW120 21/M15 A2970 RMK AO2 PK WND 19030/38 SLP000 T02081147 57027,NA,CO
AFF,2024-04-05T20:59:00Z,69.8,6.8,8.37,190,21,0,29.7,1000,10,25,FEW,NA,NA,NA,13000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,KAFF 052059Z AUTO 19021G25KT 10SM FEW130 21/M14 A2970 RMK AO2 WSHFT 51 SLP000,NA,CO
AFF,2024-04-05T21:52:00Z,69.8,6.8,8.37,150,18,0,29.67,998.9,10,36,FEW,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,KAFF 052152Z AUTO 15018G36KT 10SM FEW120 21/M14 A2967 RMK AO2 WSHFT 43 SLP989,NA,CO
AFF,2024-04-05T21:55:00Z,70,3,6.98,150,18,0,29.67,998.9,10,36,FEW,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,36,160,2024-04-05 21:49,70,KAFF 052155Z AUTO 15018G36KT 10SM FEW120 21/M16 A2967 RMK AO2 PK WND 16036/49 SLP989 T02111161,NA,CO
AFF,2024-04-05T22:55:00Z,69,2.3,7,170,24,0,29.64,997.9,10,33,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,190,2024-04-05 22:16,69,KAFF 052255Z AUTO 17024G33KT 10SM CLR 21/M16 A2964 RMK AO2 PK WND 19036/16 SLP979 T02051165,NA,CO
AFF,2024-04-05T23:55:00Z,67.3,1,6.98,180,26,0,29.64,998.4,10,32,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,170,2024-04-05 23:29,67.3,KAFF 052355Z AUTO 18026G32KT 10SM CLR 20/M17 A2964 RMK AO2 PK WND 17036/29 SLP984 T01961172 10214 20173 57018,NA,CO
AFF,2024-04-06T00:55:00Z,63.5,3.6,8.99,180,18,0,29.63,998.1,10,24,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,200,2024-04-06 00:02,63.5,KAFF 060055Z AUTO 18018G24KT 10SM CLR 18/M16 A2963 RMK AO2 PK WND 20031/02 SLP981 T01751158,NA,CO
AFF,2024-04-06T01:55:00Z,57.6,7,12.95,180,9,0,29.62,998.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6,KAFF 060155Z AUTO 18009KT 10SM CLR 14/M14 A2962 RMK AO2 SLP983 T01421139,NA,CO
AFF,2024-04-06T02:55:00Z,56.7,9.5,14.97,150,9,0,29.6,996.5,10,NA,SCT,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7,KAFF 060255Z AUTO 15009KT 10SM SCT120 14/M12 A2960 RMK AO2 SLP965 T01371125 57010,NA,CO
AFF,2024-04-06T03:55:00Z,57.4,10,14.93,150,11,0,29.6,995.3,10,NA,BKN,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4,KAFF 060355Z AUTO 15011KT 10SM BKN110 14/M12 A2960 RMK AO2 SLP953 T01411122,NA,CO
AFF,2024-04-06T04:55:00Z,55.4,14,19.16,140,11,0,29.57,993.7,10,NA,SCT,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,KAFF 060455Z AUTO 14011KT 10SM SCT120 13/M10 A2957 RMK AO2 SLP937 T01301101,NA,CO
AFF,2024-04-06T05:55:00Z,52.5,14.7,21.97,140,12,0,29.56,993.9,10,NA,FEW,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,KAFF 060555Z AUTO 14012KT 10SM FEW110 11/M10 A2956 RMK AO2 SLP939 T01141096 10195 20109 57012,NA,CO
AFF,2024-04-06T06:55:00Z,51,14.5,23.02,140,12,0,29.54,993.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,KAFF 060655Z AUTO 14012KT 10SM CLR 11/M10 A2954 RMK AO2 SLP932 T01061097 402140017,NA,CO
AFF,2024-04-06T07:55:00Z,49.5,14,23.81,130,10,0,29.5,991.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,KAFF 060755Z AUTO 13010KT 10SM CLR 10/M10 A2950 RMK AO2 SLP913 T00971099,NA,CO
AFF,2024-04-06T08:55:00Z,46.2,16.5,30.05,190,5,0,29.47,990.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.26,KAFF 060855Z AUTO 19005KT 10SM CLR 08/M09 A2947 RMK AO2 SLP902 T00791086 57025,NA,CO
AFF,2024-04-06T09:55:00Z,45.5,17.4,32.08,0,0,0,29.44,989.2,10,NA,FEW,SCT,NA,NA,7000,8500,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5,KAFF 060955Z AUTO 00000KT 10SM FEW070 SCT085 08/M08 A2944 RMK AO2 SLP892 T00751081,NA,CO
AFF,2024-04-06T10:55:00Z,46,20.5,35.95,160,7,0,29.41,988.7,10,NA,BKN,NA,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.84,KAFF 061055Z AUTO 16007KT 10SM BKN090 08/M06 A2941 RMK AO2 SLP887 T00771064,NA,CO
AFF,2024-04-06T11:10:00Z,42.8,21.2,41.84,250,17,0,29.45,990.6,10,29,FEW,OVC,NA,NA,6000,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.22,KAFF 061110Z 25017G29KT 10SM FEW060 OVC090 06/M06 A2945 RMK AO2A WSHFT 07 PRESRR SLP906,NA,CO
AFF,2024-04-06T11:12:00Z,44.6,21.2,39.06,260,25,0,29.45,990.1,10,30,FEW,BKN,OVC,NA,6000,9000,10000,NA,-SHRA,NA,NA,NA,NA,NA,NA,34.87,KAFF 061112Z 26025G30KT 10SM -SHRA FEW060 BKN090 OVC100 07/M06 A2945 RMK AO2A SLP901,NA,CO
AFF,2024-04-06T11:13:00Z,44.6,23,42.14,260,24,0,29.45,990.1,10,30,FEW,BKN,OVC,NA,6000,9000,10000,NA,-SHRA SQ,NA,NA,NA,NA,NA,NA,35.06,KAFF 061113Z 26024G30KT 10SM -SHRA SQ FEW060 BKN090 OVC100 07/M05 A2945 RMK AO2A SLP901,NA,CO
AFF,2024-04-06T11:36:00Z,41,23,48.39,260,28,0,29.43,989.9,10,47,FEW,BKN,BKN,NA,1900,5500,7000,NA,SQ,NA,NA,NA,NA,NA,NA,29.43,KAFF 061136Z 26028G47KT 10SM SQ FEW019 BKN055 BKN070 05/M05 A2943 RMK AO2A SLP899,NA,CO
AFF,2024-04-06T11:55:00Z,42,21,42.78,230,18,0,29.43,989.9,10,42,FEW,FEW,BKN,NA,5000,7000,8500,NA,NA,NA,NA,NA,47,270,2024-04-06 11:36,32.91,KAFF 061155Z 23018G42KT 10SM FEW050 FEW070 BKN085 06/M06 A2943 RMK AO2A PK WND 27047/36 RAB12E36 SLP899 P000 60000 T00551061 10116 20048 55012,NA,CO
AFF,2024-04-06T12:06:00Z,42.8,17.6,35.87,280,20,0,29.41,989.2,10,33,FEW,SCT,BKN,OVC,4800,6500,8000,11000,NA,NA,NA,NA,NA,NA,NA,33.48,KAFF 061206Z 28020G33KT 10SM FEW048 SCT065 BKN080 OVC110 06/M08 A2941 RMK AO2A WSHFT 1155 PRESFR SLP892,NA,CO
AFF,2024-04-06T12:55:00Z,43.3,17.4,34.89,270,20,0,29.39,989.1,10,26,BKN,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,39,270,2024-04-06 12:07,34.15,KAFF 061255Z AUTO 27020G26KT 10SM BKN120 06/M08 A2939 RMK AO2 PK WND 27039/07 SLP891 T00631081,NA,CO
AFF,2024-04-06T13:03:00Z,42.8,17.6,35.87,270,27,0,29.37,988.4,10,35,FEW,NA,NA,NA,12000,NA,NA,NA,SQ,NA,NA,NA,NA,NA,NA,32.06,KAFF 061303Z AUTO 27027G35KT 10SM SQ FEW120 06/M08 A2937 RMK AO2 PRESFR SLP884,NA,CO
AFF,2024-04-06T13:10:00Z,42.8,17.6,35.87,280,25,0,29.36,988.6,10,35,FEW,NA,NA,NA,12000,NA,NA,NA,-RA SQ,NA,NA,NA,NA,NA,NA,32.43,KAFF 061310Z AUTO 28025G35KT 10SM -RA SQ FEW120 06/M08 A2936 RMK AO2 RAB10 SLP886,NA,CO
AFF,2024-04-06T13:21:00Z,42.8,17.6,35.87,280,17,0,29.36,988.6,10,35,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.22,KAFF 061321Z AUTO 28017G35KT 10SM CLR 06/M08 A2936 RMK AO2 RAB10E21 SLP886,NA,CO
AFF,2024-04-06T13:29:00Z,42.8,15.8,33.18,270,30,0,29.34,987.9,10,38,CLR,NA,NA,NA,NA,NA,NA,NA,-RA,NA,NA,NA,NA,NA,NA,31.55,KAFF 061329Z AUTO 27030G38KT 10SM -RA CLR 06/M09 A2934 RMK AO2 RAB10E21RAB29 PRESFR SLP879,NA,CO
